run_id	phase	setting	shift_family	severity	application_mode	max_samples	shift_seed
stage2_clean_all_fov_left_loss_s1_all_shifted_seed0	stage2	clean_all	fov_left_loss	s1	all_shifted		0
stage2_clean_all_fov_left_loss_s1_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_left_loss	s1	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_left_loss_s1_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_left_loss	s1	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_left_loss_s1_one_source_null_one_clean_seed0	stage2	clean_all	fov_left_loss	s1	one_source_null_one_clean		0
stage2_clean_all_fov_left_loss_s2_all_shifted_seed0	stage2	clean_all	fov_left_loss	s2	all_shifted		0
stage2_clean_all_fov_left_loss_s2_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_left_loss	s2	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_left_loss_s2_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_left_loss	s2	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_left_loss_s2_one_source_null_one_clean_seed0	stage2	clean_all	fov_left_loss	s2	one_source_null_one_clean		0
stage2_clean_all_fov_left_loss_s3_all_shifted_seed0	stage2	clean_all	fov_left_loss	s3	all_shifted		0
stage2_clean_all_fov_left_loss_s3_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_left_loss	s3	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_left_loss_s3_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_left_loss	s3	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_left_loss_s3_one_source_null_one_clean_seed0	stage2	clean_all	fov_left_loss	s3	one_source_null_one_clean		0
stage2_clean_all_fov_left_loss_stress_all_shifted_seed0	stage2	clean_all	fov_left_loss	stress	all_shifted		0
stage2_clean_all_fov_left_loss_stress_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_left_loss	stress	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_left_loss_stress_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_left_loss	stress	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_left_loss_stress_one_source_null_one_clean_seed0	stage2	clean_all	fov_left_loss	stress	one_source_null_one_clean		0
stage2_clean_all_fov_right_loss_s1_all_shifted_seed0	stage2	clean_all	fov_right_loss	s1	all_shifted		0
stage2_clean_all_fov_right_loss_s1_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_right_loss	s1	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_right_loss_s1_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_right_loss	s1	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_right_loss_s1_one_source_null_one_clean_seed0	stage2	clean_all	fov_right_loss	s1	one_source_null_one_clean		0
stage2_clean_all_fov_right_loss_s2_all_shifted_seed0	stage2	clean_all	fov_right_loss	s2	all_shifted		0
stage2_clean_all_fov_right_loss_s2_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_right_loss	s2	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_right_loss_s2_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_right_loss	s2	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_right_loss_s2_one_source_null_one_clean_seed0	stage2	clean_all	fov_right_loss	s2	one_source_null_one_clean		0
stage2_clean_all_fov_right_loss_s3_all_shifted_seed0	stage2	clean_all	fov_right_loss	s3	all_shifted		0
stage2_clean_all_fov_right_loss_s3_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_right_loss	s3	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_right_loss_s3_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_right_loss	s3	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_right_loss_s3_one_source_null_one_clean_seed0	stage2	clean_all	fov_right_loss	s3	one_source_null_one_clean		0
stage2_clean_all_fov_right_loss_stress_all_shifted_seed0	stage2	clean_all	fov_right_loss	stress	all_shifted		0
stage2_clean_all_fov_right_loss_stress_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	fov_right_loss	stress	rsu_shifted_only_cav_clean		0
stage2_clean_all_fov_right_loss_stress_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	fov_right_loss	stress	cav_shifted_only_rsu_clean		0
stage2_clean_all_fov_right_loss_stress_one_source_null_one_clean_seed0	stage2	clean_all	fov_right_loss	stress	one_source_null_one_clean		0
stage2_clean_all_missing_camera_s1_all_shifted_seed0	stage2	clean_all	missing_camera	s1	all_shifted		0
stage2_clean_all_missing_camera_s1_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	missing_camera	s1	rsu_shifted_only_cav_clean		0
stage2_clean_all_missing_camera_s1_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	missing_camera	s1	cav_shifted_only_rsu_clean		0
stage2_clean_all_missing_camera_s1_one_source_null_one_clean_seed0	stage2	clean_all	missing_camera	s1	one_source_null_one_clean		0
stage2_clean_all_missing_camera_s2_all_shifted_seed0	stage2	clean_all	missing_camera	s2	all_shifted		0
stage2_clean_all_missing_camera_s2_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	missing_camera	s2	rsu_shifted_only_cav_clean		0
stage2_clean_all_missing_camera_s2_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	missing_camera	s2	cav_shifted_only_rsu_clean		0
stage2_clean_all_missing_camera_s2_one_source_null_one_clean_seed0	stage2	clean_all	missing_camera	s2	one_source_null_one_clean		0
stage2_clean_all_missing_camera_s3_all_shifted_seed0	stage2	clean_all	missing_camera	s3	all_shifted		0
stage2_clean_all_missing_camera_s3_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	missing_camera	s3	rsu_shifted_only_cav_clean		0
stage2_clean_all_missing_camera_s3_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	missing_camera	s3	cav_shifted_only_rsu_clean		0
stage2_clean_all_missing_camera_s3_one_source_null_one_clean_seed0	stage2	clean_all	missing_camera	s3	one_source_null_one_clean		0
stage2_clean_all_missing_camera_stress_all_shifted_seed0	stage2	clean_all	missing_camera	stress	all_shifted		0
stage2_clean_all_missing_camera_stress_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	missing_camera	stress	rsu_shifted_only_cav_clean		0
stage2_clean_all_missing_camera_stress_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	missing_camera	stress	cav_shifted_only_rsu_clean		0
stage2_clean_all_missing_camera_stress_one_source_null_one_clean_seed0	stage2	clean_all	missing_camera	stress	one_source_null_one_clean		0
stage2_clean_all_camera_crash_s1_all_shifted_seed0	stage2	clean_all	camera_crash	s1	all_shifted		0
stage2_clean_all_camera_crash_s1_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	camera_crash	s1	rsu_shifted_only_cav_clean		0
stage2_clean_all_camera_crash_s1_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	camera_crash	s1	cav_shifted_only_rsu_clean		0
stage2_clean_all_camera_crash_s1_one_source_null_one_clean_seed0	stage2	clean_all	camera_crash	s1	one_source_null_one_clean		0
stage2_clean_all_camera_crash_s2_all_shifted_seed0	stage2	clean_all	camera_crash	s2	all_shifted		0
stage2_clean_all_camera_crash_s2_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	camera_crash	s2	rsu_shifted_only_cav_clean		0
stage2_clean_all_camera_crash_s2_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	camera_crash	s2	cav_shifted_only_rsu_clean		0
stage2_clean_all_camera_crash_s2_one_source_null_one_clean_seed0	stage2	clean_all	camera_crash	s2	one_source_null_one_clean		0
stage2_clean_all_camera_crash_s3_all_shifted_seed0	stage2	clean_all	camera_crash	s3	all_shifted		0
stage2_clean_all_camera_crash_s3_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	camera_crash	s3	rsu_shifted_only_cav_clean		0
stage2_clean_all_camera_crash_s3_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	camera_crash	s3	cav_shifted_only_rsu_clean		0
stage2_clean_all_camera_crash_s3_one_source_null_one_clean_seed0	stage2	clean_all	camera_crash	s3	one_source_null_one_clean		0
stage2_clean_all_camera_crash_stress_all_shifted_seed0	stage2	clean_all	camera_crash	stress	all_shifted		0
stage2_clean_all_camera_crash_stress_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	camera_crash	stress	rsu_shifted_only_cav_clean		0
stage2_clean_all_camera_crash_stress_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	camera_crash	stress	cav_shifted_only_rsu_clean		0
stage2_clean_all_camera_crash_stress_one_source_null_one_clean_seed0	stage2	clean_all	camera_crash	stress	one_source_null_one_clean		0
stage2_clean_all_latency_det_s1_all_shifted_seed0	stage2	clean_all	latency_det	s1	all_shifted		0
stage2_clean_all_latency_det_s1_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	latency_det	s1	rsu_shifted_only_cav_clean		0
stage2_clean_all_latency_det_s1_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	latency_det	s1	cav_shifted_only_rsu_clean		0
stage2_clean_all_latency_det_s1_one_source_null_one_clean_seed0	stage2	clean_all	latency_det	s1	one_source_null_one_clean		0
stage2_clean_all_latency_det_s2_all_shifted_seed0	stage2	clean_all	latency_det	s2	all_shifted		0
stage2_clean_all_latency_det_s2_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	latency_det	s2	rsu_shifted_only_cav_clean		0
stage2_clean_all_latency_det_s2_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	latency_det	s2	cav_shifted_only_rsu_clean		0
stage2_clean_all_latency_det_s2_one_source_null_one_clean_seed0	stage2	clean_all	latency_det	s2	one_source_null_one_clean		0
stage2_clean_all_latency_det_s3_all_shifted_seed0	stage2	clean_all	latency_det	s3	all_shifted		0
stage2_clean_all_latency_det_s3_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	latency_det	s3	rsu_shifted_only_cav_clean		0
stage2_clean_all_latency_det_s3_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	latency_det	s3	cav_shifted_only_rsu_clean		0
stage2_clean_all_latency_det_s3_one_source_null_one_clean_seed0	stage2	clean_all	latency_det	s3	one_source_null_one_clean		0
stage2_clean_all_latency_det_stress_all_shifted_seed0	stage2	clean_all	latency_det	stress	all_shifted		0
stage2_clean_all_latency_det_stress_rsu_shifted_only_cav_clean_seed0	stage2	clean_all	latency_det	stress	rsu_shifted_only_cav_clean		0
stage2_clean_all_latency_det_stress_cav_shifted_only_rsu_clean_seed0	stage2	clean_all	latency_det	stress	cav_shifted_only_rsu_clean		0
stage2_clean_all_latency_det_stress_one_source_null_one_clean_seed0	stage2	clean_all	latency_det	stress	one_source_null_one_clean		0
